X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10384241.489,5616316.5062,0004XX OAK GROVE ST,MP2021290381        ,1     ,2021/12/20 00:00:00+00,1046,2021/12/20 00:00:00+00,2021/12/20 10:46:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,15057,-93.28322,44.96692,-10384241.489,5616316.5062,Loring Park,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,9
-10380530.8432,5611866.1916,0035XX 17TH AVE S,MP2021290432        ,3     ,2021/12/20 00:00:00+00,1150,2021/12/19 00:00:00+00,2021/12/20 11:50:00+00,1855,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,12282,-93.24989,44.93863,-10380530.8432,5611866.1916,Powderhorn Park,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,13
-10383639.2801,5615509.8032,0020XX NICOLLET AVE,MP2021290478        ,5     ,2021/12/20 00:00:00+00,1351,2021/12/19 00:00:00+00,2021/12/20 13:51:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,18036,-93.27781,44.9618,-10383639.2801,5615509.8032,Whittier,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,16
-10378315.7863,5612528.1,0033XX 29TH AVE S,MP2021290589        ,3     ,2021/12/20 00:00:00+00,1720,2021/12/20 00:00:00+00,2021/12/20 17:20:00+00,1720,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,22615,-93.22999,44.94284,-10378315.7863,5612528.1,Longfellow,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,22
-10381972.8068,5617051.0574,0007XX 8TH ST S,MP2021290635        ,1     ,2021/12/20 00:00:00+00,1741,2021/12/20 00:00:00+00,2021/12/20 17:41:00+00,1741,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,18922,-93.26284,44.97159,-10381972.8068,5617051.0574,Elliot Park,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,23
-10383807.5102,5616334.9594,0015XX LASALLE AVE,MP2021290647        ,1     ,2021/12/20 00:00:00+00,1801,2021/12/20 00:00:00+00,2021/12/20 18:01:00+00,1801,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,,-93.27932,44.96704,-10383807.5102,5616334.9594,Loring Park,2021/12/21 00:00:00+00,2022/03/26 07:00:59+00,24
-10380814.6051,5614383.4557,0026XX BLOOMINGTON AVE,MP2021290669        ,3     ,2021/12/20 00:00:00+00,1821,2021/12/20 00:00:00+00,2021/12/20 18:21:00+00,1821,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,16446,-93.25244,44.95464,-10380814.6051,5614383.4557,Midtown Phillips,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,25
-10383807.5102,5616334.9594,0015XX LASALLE AVE,MP2021290715        ,1     ,2021/12/20 00:00:00+00,2012,2021/12/20 00:00:00+00,2021/12/20 20:12:00+00,1545,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,15055,-93.27932,44.96704,-10383807.5102,5616334.9594,Loring Park,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,28
-10384494.7509,5614665.171,0025XX HARRIET AVE,MP2021290745        ,5     ,2021/12/20 00:00:00+00,2108,2021/12/20 00:00:00+00,2021/12/20 21:08:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,21709,-93.2855,44.95643,-10384494.7509,5614665.171,Whittier,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,30
-10379531.6515,5615756.278,0009XX 22ND AVE S,MP2021290770        ,3     ,2021/12/20 00:00:00+00,2058,2021/10/20 00:00:00+00,2021/12/20 20:58:00+00,500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,14956,-93.24091,44.96336,-10379531.6515,5615756.278,Seward,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,32
-10382225.486,5614946.0495,0024XX PARK AVE,MP2021290856        ,3     ,2021/12/20 00:00:00+00,2335,2021/12/20 00:00:00+00,2021/12/20 23:35:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,,-93.26511,44.95821,-10382225.486,5614946.0495,Phillips West,2021/12/21 00:00:00+00,2022/03/26 07:00:59+00,33
-10379891.8709,5619688.023,0007XX 6TH AVE SE,MP2021290876        ,2     ,2021/12/21 00:00:00+00,113,2021/12/20 00:00:00+00,2021/12/21 01:13:00+00,1000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,14841,-93.24415,44.98835,-10379891.8709,5619688.023,Marcy Holmes,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,34
-10385617.2112,5623732.7578,0032XX FREMONT AVE N,MP2021290988        ,4     ,2021/12/21 00:00:00+00,534,2021/12/20 00:00:00+00,2021/12/21 05:34:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,22706,-93.29558,45.01404,-10385617.2112,5623732.7578,Folwell,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,36
-10380345.2904,5619841.6285,0003XX 7TH ST SE,MP2021291005        ,2     ,2021/12/21 00:00:00+00,811,2021/12/20 00:00:00+00,2021/12/21 08:11:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,14790,-93.24822,44.98932,-10380345.2904,5619841.6285,Marcy Holmes,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,37
-10384779.3872,5614100.6408,0027XX LYNDALE AVE S,MP2021291006        ,5     ,2021/12/21 00:00:00+00,926,2021/12/20 00:00:00+00,2021/12/21 09:26:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,16753,-93.28806,44.95284,-10384779.3872,5614100.6408,Whittier,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,38
-10382080.4349,5611870.2956,0035XX COLUMBUS AVE,MP2021291034        ,3     ,2021/12/21 00:00:00+00,819,2021/12/21 00:00:00+00,2021/12/21 08:19:00+00,200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,12302,-93.26381,44.93866,-10382080.4349,5611870.2956,Central,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,40
-10384879.5113,5629431.7079,0052XX CAMDEN AVE N,MP2021291062        ,4     ,2021/12/21 00:00:00+00,930,2021/12/21 00:00:00+00,2021/12/21 09:30:00+00,925,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,10334,-93.28895,45.05022,-10384879.5113,5629431.7079,Lind - Bohanon,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,41
-10379540.0204,5621176.1449,0007XX PIERCE ST NE,MP2021291081        ,2     ,2021/12/21 00:00:00+00,1037,2021/12/19 00:00:00+00,2021/12/21 10:37:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,15864,-93.24099,44.9978,-10379540.0204,5621176.1449,Beltrami,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,42
-10380814.6051,5614383.4557,0026XX BLOOMINGTON AVE,MP2021291496        ,3     ,2021/12/21 00:00:00+00,2117,2021/12/21 00:00:00+00,2021/12/21 21:17:00+00,2005,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/21 00:00:00+00,16446,-93.25244,44.95464,-10380814.6051,5614383.4557,East Phillips,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,46
-10379703.2393,5619479.8471,0007XX 7TH ST SE,MP2021710514        ,2     ,2021/12/20 00:00:00+00,1910,2021/12/20 00:00:00+00,2021/12/20 19:10:00+00,700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,14841,-93.24246,44.98702,-10379703.2393,5619479.8471,Marcy Holmes,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,53
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2021710523        ,1     ,2021/12/20 00:00:00+00,2341,2021/11/24 00:00:00+00,2021/12/20 23:41:00+00,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,21875,-93.27499,44.96976,-10383325.3499,5616762.3157,Loring Park,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,58
-10381170.5824,5606903.7116,0013XX 53RD ST E,MP2021710528        ,3     ,2021/12/15 00:00:00+00,1525,2021/12/15 00:00:00+00,2021/12/15 15:25:00+00,1443,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,13357,-93.25564,44.90707,-10381170.5824,5606903.7116,Hale,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,61
-10383941.5892,5613118.711,0001XX 31ST ST W,MP2021710530        ,5     ,2021/12/21 00:00:00+00,951,2021/12/20 00:00:00+00,2021/12/21 09:51:00+00,1130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,11377,-93.28053,44.9466,-10383941.5892,5613118.711,Lyndale,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,63
-10382851.7551,5606966.4789,0003XX 53RD ST E,MP2021710531        ,3     ,2021/12/21 00:00:00+00,959,2021/12/20 00:00:00+00,2021/12/21 09:59:00+00,2359,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,16952,-93.27074,44.90747,-10382851.7551,5606966.4789,Page,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,64
-10384501.0736,5613257.6269,0030XX HARRIET AVE,MP2021710532        ,5     ,2021/12/21 00:00:00+00,1004,2021/12/20 00:00:00+00,2021/12/21 10:04:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,16764,-93.28556,44.94748,-10384501.0736,5613257.6269,Lowry Hill East,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,65
-10385778.5415,5612970.8143,0031XX GIRARD AVE S,MP2021710536        ,5     ,2021/12/21 00:00:00+00,1233,2021/12/17 00:00:00+00,2021/12/21 12:33:00+00,1230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/21 00:00:00+00,,-93.29703,44.94565,-10385778.5415,5612970.8143,Lowry Hill East,2021/12/21 00:00:00+00,2022/03/17 09:10:32+00,69
-10379116.8665,5611013.1051,0038XX 24TH AVE S,MP2021297264        ,3     ,2021/12/30 00:00:00+00,1042,2021/12/27 00:00:00+00,2021/12/30 10:42:00+00,745,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2022/01/03 00:00:00+00,13125,-93.23719,44.93321,-10379116.8665,5611013.1051,Standish,2022/01/03 00:00:00+00,2022/03/17 09:10:32+00,74
-10385763.0089,5616004.0586,0018XX GIRARD AVE S,MP2021710828        ,5     ,2021/12/21 00:00:00+00,1419,2021/12/21 00:00:00+00,2021/12/21 14:19:00+00,1030,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2022/01/03 00:00:00+00,17815,-93.29689,44.96494,-10385763.0089,5616004.0586,Lowry Hill,2022/01/05 00:00:00+00,2022/03/17 09:10:32+00,82
-10384510.9842,5611292.227,0037XX HARRIET AVE,MP2021297933        ,5     ,2021/12/31 00:00:00+00,914,2021/12/31 00:00:00+00,2021/12/31 09:14:00+00,850,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/31 00:00:00+00,10979,-93.28564,44.93498,-10384510.9842,5611292.227,King Field,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,90
-10382225.058,5615228.009,0022XX PARK AVE,MP2021298042        ,3     ,2021/12/31 00:00:00+00,1305,2021/12/31 00:00:00+00,2021/12/31 13:05:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,18398,-93.26511,44.96,-10382225.058,5615228.009,Phillips West,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,91
-10383438.5053,5612861.0976,0001XX 32ND ST E,MP2021298062        ,5     ,2021/12/31 00:00:00+00,1402,2021/12/31 00:00:00+00,2021/12/31 14:02:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,,-93.27601,44.94496,-10383438.5053,5612861.0976,Lyndale,2022/01/01 00:00:00+00,2022/03/26 07:00:59+00,92
-10380234.1046,5617214.4969,0002XX CEDAR AVE S,MP2021298219        ,1     ,2021/12/31 00:00:00+00,1835,2021/12/31 00:00:00+00,2021/12/31 18:35:00+00,1757,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,22697,-93.24722,44.97263,-10380234.1046,5617214.4969,Cedar Riverside,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,99
-10389128.2615,5607759.4787,0037XX 50TH ST W,MP2021298257        ,5     ,2021/12/31 00:00:00+00,1928,2021/12/31 00:00:00+00,2021/12/31 19:28:00+00,1903,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,22122,-93.32712,44.91251,-10389128.2615,5607759.4787,Fulton,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,100
-10384282.4946,5617427.9243,0014XX LAUREL AVE,MP2021298287        ,1     ,2021/12/31 00:00:00+00,2039,2021/12/31 00:00:00+00,2021/12/31 20:39:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,21646,-93.28359,44.97399,-10384282.4946,5617427.9243,Loring Park,2022/01/04 00:00:00+00,2022/03/17 09:10:32+00,102
-10383115.0063,5618245.4491,0005XX HENNEPIN AVE,MP2021298299        ,1     ,2021/12/31 00:00:00+00,2114,2021/12/31 00:00:00+00,2021/12/31 21:14:00+00,2011,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,17239,-93.2731,44.97918,-10383115.0063,5618245.4491,Downtown West,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,104
-10376679.2669,5612166.9898,0034XX 40TH AVE S,MP2021298375        ,3     ,2021/12/31 00:00:00+00,2232,2021/12/31 00:00:00+00,2021/12/31 22:32:00+00,2232,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2022/01/01 00:00:00+00,15573,-93.21529,44.94054,-10376679.2669,5612166.9898,Howe,2022/01/01 00:00:00+00,2022/03/17 09:10:32+00,105
-10383578.3027,5612008.2689,0001XX 35TH ST E,MP2021288223        ,5     ,2021/12/17 00:00:00+00,1606,2021/12/16 00:00:00+00,2021/12/17 16:06:00+00,1340,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,,-93.27727,44.93953,-10383578.3027,5612008.2689,Lyndale,2021/12/19 00:00:00+00,2022/03/26 07:00:59+00,109
-10383995.6361,5621926.0493,0002XX 23RD AVE N,MP2021288752        ,4     ,2021/12/18 00:00:00+00,51,2021/12/18 00:00:00+00,2021/12/18 00:51:00+00,51,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,,-93.28101,45.00256,-10383995.6361,5621926.0493,Hawthorne,2021/12/19 00:00:00+00,2022/03/26 07:00:59+00,111
-10385757.7464,5624019.3397,0033XX GIRARD AVE N,MP2021288920        ,4     ,2021/12/18 00:00:00+00,707,2021/12/17 00:00:00+00,2021/12/18 07:07:00+00,1500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,10380,-93.29684,45.01586,-10385757.7464,5624019.3397,Folwell,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,114
-10385619.1418,5624870.3088,0036XX FREMONT AVE N,MP2021288927        ,4     ,2021/12/18 00:00:00+00,959,2021/12/18 00:00:00+00,2021/12/18 09:59:00+00,120,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,10022,-93.2956,45.02126,-10385619.1418,5624870.3088,Folwell,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,115
-10388022.8364,5619905.4833,0011XX WASHBURN AVE N,MP2021289020        ,4     ,2021/12/18 00:00:00+00,1235,2021/12/18 00:00:00+00,2021/12/18 12:35:00+00,725,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,15832,-93.31719,44.98973,-10388022.8364,5619905.4833,Willard - Hay,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,118
-10385641.106,5612414.7969,0033XX FREMONT AVE S,MP2021289079        ,5     ,2021/12/18 00:00:00+00,1338,2021/12/17 00:00:00+00,2021/12/18 13:38:00+00,130,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,20420,-93.2958,44.94212,-10385641.106,5612414.7969,South Uptown,2022/01/07 00:00:00+00,2022/04/16 07:00:15+00,127
-10384572.3168,5619330.0435,0007XX 7TH ST N,MP2021289111        ,1     ,2021/12/18 00:00:00+00,1510,2021/12/17 00:00:00+00,2021/12/18 15:10:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,15010,-93.2862,44.98607,-10384572.3168,5619330.0435,North Loop,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,130
-10380049.7015,5618861.2305,0007XX UNIVERSITY AVE SE,MP2021289121        ,2     ,2021/12/18 00:00:00+00,1434,2021/12/17 00:00:00+00,2021/12/18 14:34:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,17978,-93.24557,44.98309,-10380049.7015,5618861.2305,Marcy Holmes,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,131
-10383455.3304,5620631.8742,0016XX WEST RIVER RD N,MP2021289228        ,4     ,2021/12/18 00:00:00+00,1759,2021/12/18 00:00:00+00,2021/12/18 17:59:00+00,1720,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,21114,-93.27616,44.99434,-10383455.3304,5620631.8742,Near - North,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,135
-10379576.2746,5613397.2984,0021XX LAKE ST E,MP2021289246        ,3     ,2021/12/18 00:00:00+00,1931,2021/12/18 00:00:00+00,2021/12/18 19:31:00+00,1931,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,21927,-93.24132,44.94837,-10379576.2746,5613397.2984,East Phillips,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,137
-10383083.5978,5608743.1402,0046XX 3RD AVE S,MP2021289258        ,3     ,2021/12/18 00:00:00+00,1812,2021/12/18 00:00:00+00,2021/12/18 18:12:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,12712,-93.27282,44.91877,-10383083.5978,5608743.1402,Field,2022/01/07 00:00:00+00,2022/03/17 09:10:32+00,139
-10380246.1143,5623736.1416,0025XX CENTRAL AVE NE,MP2021289310        ,2     ,2021/12/18 00:00:00+00,1947,2021/12/18 00:00:00+00,2021/12/18 19:47:00+00,1455,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,20470,-93.24733,45.01406,-10380246.1143,5623736.1416,Holland,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,141
-10384996.7456,5613396.1462,0008XX LAKE ST W,MP2021289337        ,5     ,2021/12/18 00:00:00+00,2256,2021/12/18 00:00:00+00,2021/12/18 22:56:00+00,2256,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,16079,-93.29001,44.94836,-10384996.7456,5613396.1462,Lowry Hill East,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,142
-10381413.2355,5605324.3605,0058XX 12TH AVE S,MP2021289345        ,3     ,2021/12/18 00:00:00+00,2003,2021/12/18 00:00:00+00,2021/12/18 20:03:00+00,1830,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,22466,-93.25782,44.89702,-10381413.2355,5605324.3605,Diamond Lake,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,143
-10380525.9126,5605623.1893,0017XX NOKOMIS CT,MP2021289347        ,3     ,2021/12/18 00:00:00+00,2004,2021/12/18 00:00:00+00,2021/12/18 20:04:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,14451,-93.24985,44.89892,-10380525.9126,5605623.1893,Diamond Lake,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,144
-10384458.8248,5617141.3098,0004XX MAPLE ST,MP2021289384        ,1     ,2021/12/18 00:00:00+00,2211,2021/12/18 00:00:00+00,2021/12/18 22:11:00+00,1858,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,,-93.28518,44.97217,-10384458.8248,5617141.3098,Loring Park,2021/12/19 00:00:00+00,2022/03/26 07:00:59+00,146
-10381512.7773,5611301.464,0037XX 11TH AVE S,MP2021289576        ,3     ,2021/12/19 00:00:00+00,459,2021/12/19 00:00:00+00,2021/12/19 04:59:00+00,222,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,12091,-93.25871,44.93504,-10381512.7773,5611301.464,Powderhorn Park,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,149
-10378327.0961,5623030.114,0021XX 22ND AVE NE,MP2021289683        ,2     ,2021/12/19 00:00:00+00,748,2021/12/19 00:00:00+00,2021/12/19 07:48:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,21755,-93.23009,45.00958,-10378327.0961,5623030.114,Windom Park,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,154
-10380102.0046,5608463.2045,0047XX LONGFELLOW AVE,MP2021289701        ,3     ,2021/12/19 00:00:00+00,844,2021/12/18 00:00:00+00,2021/12/19 08:44:00+00,1500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,19207,-93.24604,44.91699,-10380102.0046,5608463.2045,Ericsson,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,155
-10383997.1466,5622451.2276,0002XX 26TH AVE N,MP2021289719        ,4     ,2021/12/19 00:00:00+00,1101,2021/12/19 00:00:00+00,2021/12/19 11:01:00+00,935,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,13729,-93.28103,45.0059,-10383997.1466,5622451.2276,Hawthorne,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,156
-10380818.6709,5612967.443,0031XX BLOOMINGTON AVE,MP2021289783        ,3     ,2021/12/19 00:00:00+00,1240,2021/12/19 00:00:00+00,2021/12/19 12:40:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,11968,-93.25248,44.94563,-10380818.6709,5612967.443,Powderhorn Park,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,159
-10385619.1418,5624870.3088,0036XX FREMONT AVE N,MP2021289830        ,4     ,2021/12/19 00:00:00+00,1356,2021/12/18 00:00:00+00,2021/12/19 13:56:00+00,930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,10022,-93.2956,45.02126,-10385619.1418,5624870.3088,Folwell,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,163
-10381973.7758,5618082.8625,0004XX 3RD ST S,MP2021289842        ,1     ,2021/12/19 00:00:00+00,1533,2021/12/19 00:00:00+00,2021/12/19 15:33:00+00,130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,18615,-93.26285,44.97815,-10381973.7758,5618082.8625,Downtown West,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,164
-10380458.7934,5620748.7815,0008XX SPRING ST NE,MP2021289852        ,2     ,2021/12/19 00:00:00+00,1607,2021/12/19 00:00:00+00,2021/12/19 16:07:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/12/19 00:00:00+00,16323,-93.24924,44.99509,-10380458.7934,5620748.7815,St. Anthony East,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,165
-10388496.3994,5609033.8467,0045XX ZENITH AVE S,MP2021710387        ,5     ,2021/12/17 00:00:00+00,908,2021/12/16 00:00:00+00,2021/12/17 09:08:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,,-93.32145,44.92062,-10388496.3994,5609033.8467,Linden Hills,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,167
-10384448.4883,5608585.9597,0004XX 47TH ST W,MP2021710388        ,5     ,2021/12/17 00:00:00+00,925,2021/12/17 00:00:00+00,2021/12/17 09:25:00+00,330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,17987,-93.28508,44.91777,-10384448.4883,5608585.9597,Tangletown,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,168
-10380813.1461,5620890.2183,0006XX MONROE ST NE,MP2021710389        ,2     ,2021/12/17 00:00:00+00,952,2021/12/16 00:00:00+00,2021/12/17 09:52:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,17151,-93.25243,44.99599,-10380813.1461,5620890.2183,St. Anthony East,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,169
-10383812.4948,5605886.2093,0056XX BLAISDELL AVE,MP2021710400        ,5     ,2021/12/17 00:00:00+00,1146,2021/12/17 00:00:00+00,2021/12/17 11:46:00+00,135,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,13857,-93.27937,44.90059,-10383812.4948,5605886.2093,Windom,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,173
-10382933.8653,5615948.0192,0018XX CLINTON AVE,MP2021710419        ,3     ,2021/12/17 00:00:00+00,1534,2021/12/16 00:00:00+00,2021/12/17 15:34:00+00,2315,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,22557,-93.27148,44.96458,-10382933.8653,5615948.0192,Ventura Village,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,180
-10389108.0037,5613311.0044,0037XX 30 1/2 ST W,MP2021710424        ,5     ,2021/12/17 00:00:00+00,1712,2021/12/17 00:00:00+00,2021/12/17 17:12:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,,-93.32694,44.94782,-10389108.0037,5613311.0044,Cedar - Isles - Dean,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,183
-10378074.5804,5606920.1951,0030XX 53RD ST E,MP2021710430        ,3     ,2021/12/14 00:00:00+00,948,2021/12/13 00:00:00+00,2021/12/14 09:48:00+00,2330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,,-93.22783,44.90717,-10378074.5804,5606920.1951,Keewaydin,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,185
-10384056.3994,5620861.6775,0016XX WASHINGTON AVE N,MP2021710436        ,4     ,2021/12/18 00:00:00+00,1031,2021/12/16 00:00:00+00,2021/12/18 10:31:00+00,1715,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/12/19 00:00:00+00,21114,-93.28156,44.9958,-10384056.3994,5620861.6775,Near - North,2021/12/19 00:00:00+00,2022/03/17 09:10:32+00,188
