X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10376884.4666,5619435.5889,0009XX WEEKS AVE SE,MP2019279773        ,2     ,2019/09/15 00:00:00+00,1614,2019/08/28 00:00:00+00,2019/09/15 16:14:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,11500,-93.21713,44.98674,-10376884.4666,5619435.5889,Como,2019/10/03 00:00:00+00,2022/03/17 09:10:31+00,9566
-10381250.8514,5619829.9593,0003XX 1ST AVE NE,MP2019279821        ,2     ,2019/09/15 00:00:00+00,1404,2019/09/15 00:00:00+00,2019/09/15 14:04:00+00,730,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/16 00:00:00+00,17294,-93.25636,44.98925,-10381250.8514,5619829.9593,Nicollet Island - East Bank,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9570
-10379379.2436,5618788.9626,0004XX 11TH AVE SE,MP2019279868        ,2     ,2019/09/15 00:00:00+00,2053,2019/09/14 00:00:00+00,2019/09/15 20:53:00+00,2000,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,17810,-93.23955,44.98264,-10379379.2436,5618788.9626,Marcy Holmes,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9578
-10379114.3304,5622605.3705,0018XX JOHNSON ST NE,MP2019280006        ,2     ,2019/09/15 00:00:00+00,1639,2019/09/13 00:00:00+00,2019/09/15 16:39:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,16546,-93.23717,45.00688,-10379114.3304,5622605.3705,Windom Park,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9587
-10386892.6234,5618706.7479,0004XX OLIVER AVE N,MP2019280064        ,4     ,2019/09/15 00:00:00+00,1749,2019/09/15 00:00:00+00,2019/09/15 17:49:00+00,1725,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,,-93.30704,44.98211,-10386892.6234,5618706.7479,Harrison,2019/09/16 00:00:00+00,2022/03/26 07:00:58+00,9588
-10384497.0905,5614101.0348,0027XX HARRIET AVE,MP2019280094        ,5     ,2019/09/15 00:00:00+00,2324,2019/09/15 00:00:00+00,2019/09/15 23:24:00+00,2135,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/16 00:00:00+00,16752,-93.28552,44.95284,-10384497.0905,5614101.0348,Whittier,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9589
-10385128.7481,5615088.5482,0009XX 24TH ST W,MP2019280261        ,5     ,2019/12/30 00:00:00+00,2111,2019/12/30 00:00:00+00,2019/12/30 21:11:00+00,1938,THEFT   ,OTHER THEFT                   ,07 ,2019/12/31 00:00:00+00,21966,-93.29119,44.95912,-10385128.7481,5615088.5482,East Isles,2019/12/31 00:00:00+00,2022/03/17 09:10:31+00,9596
-10383245.7696,5618371.2806,0005XX 1ST AVE N,MP2019280263        ,1     ,2019/09/15 00:00:00+00,2048,2019/09/15 00:00:00+00,2019/09/15 20:48:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,17104,-93.27428,44.97998,-10383245.7696,5618371.2806,Downtown West,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9597
-10377263.9982,5616720.4343,0001XX 27TH AVE SE,MP2019280321        ,2     ,2019/09/15 00:00:00+00,2146,2019/09/08 00:00:00+00,2019/09/15 21:46:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/16 00:00:00+00,22881,-93.22054,44.96949,-10377263.9982,5616720.4343,Prospect Park - East River Road,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9601
-10382225.486,5614946.0495,0024XX PARK AVE,MP2019280410        ,3     ,2019/09/16 00:00:00+00,56,2019/09/15 00:00:00+00,2019/09/16 00:56:00+00,2349,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,,-93.26511,44.95821,-10382225.486,5614946.0495,Phillips West,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9604
-10383827.3986,5618047.2141,0010XX CURRIE AVE,MP2019280527        ,1     ,2019/09/16 00:00:00+00,459,2019/09/16 00:00:00+00,2019/09/16 04:59:00+00,236,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,16666,-93.2795,44.97792,-10383827.3986,5618047.2141,Downtown West,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9607
-10385222.6995,5611576.0155,0036XX COLFAX AVE S,MP2019280618        ,5     ,2019/09/16 00:00:00+00,837,2019/09/15 00:00:00+00,2019/09/16 08:37:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/16 00:00:00+00,20643,-93.29204,44.93679,-10385222.6995,5611576.0155,East Harriet,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9615
-10385362.2903,5611860.6429,0035XX DUPONT AVE S,MP2019280649        ,5     ,2019/09/16 00:00:00+00,950,2019/09/15 00:00:00+00,2019/09/16 09:50:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/16 00:00:00+00,20640,-93.29329,44.9386,-10385362.2903,5611860.6429,South Uptown,2019/09/17 00:00:00+00,2022/04/16 07:00:15+00,9619
-10384941.9665,5621657.156,0021XX ALDRICH AVE N,MP2019280742        ,4     ,2019/09/16 00:00:00+00,1219,2019/09/05 00:00:00+00,2019/09/16 12:19:00+00,1734,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,16689,-93.28952,45.00086,-10384941.9665,5621657.156,Hawthorne,2019/09/16 00:00:00+00,2022/03/17 09:10:31+00,9630
-10376248.2811,5620631.4183,0004XX INDUSTRIAL BLVD,MP2019280826        ,2     ,2019/09/16 00:00:00+00,1256,2019/09/13 00:00:00+00,2019/09/16 12:56:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,25806,-93.21142,44.99434,-10376248.2811,5620631.4183,Mid - City Industrial,2019/12/12 00:00:00+00,2022/03/17 09:10:31+00,9633
-10381581.8621,5611160.0331,0010XX 38TH ST E,MP2019280837        ,3     ,2019/09/16 00:00:00+00,2204,2019/09/16 00:00:00+00,2019/09/16 22:04:00+00,1130,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,12092,-93.25933,44.93414,-10381581.8621,5611160.0331,Powderhorn Park,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9634
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019280851        ,1     ,2019/09/16 00:00:00+00,1231,2019/09/15 00:00:00+00,2019/09/16 12:31:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/09/17 00:00:00+00,2022/03/26 07:00:58+00,9635
-10385255.6505,5623447.6892,0010XX 31ST AVE N,MP2019280940        ,4     ,2019/09/16 00:00:00+00,1648,2019/09/13 00:00:00+00,2019/09/16 16:48:00+00,1300,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,10390,-93.29233,45.01223,-10385255.6505,5623447.6892,Hawthorne,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9639
-10383995.6361,5621926.0493,0002XX 23RD AVE N,MP2019280950        ,4     ,2019/09/16 00:00:00+00,1410,2019/09/16 00:00:00+00,2019/09/16 14:10:00+00,1325,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,19027,-93.28101,45.00256,-10383995.6361,5621926.0493,Hawthorne,2021/02/24 00:00:00+00,2022/03/17 09:10:31+00,9640
-10384090.6619,5608020.8107,0001XX 49TH ST W,MP2019280996        ,5     ,2019/09/16 00:00:00+00,1409,2019/09/16 00:00:00+00,2019/09/16 14:09:00+00,1230,THEFT   ,OTHER THEFT                   ,07 ,2019/09/16 00:00:00+00,12396,-93.28187,44.91417,-10384090.6619,5608020.8107,Tangletown,2019/09/25 00:00:00+00,2022/03/17 09:10:31+00,9642
-10379036.7412,5618494.1593,0013XX 4TH ST SE,MP2019281029        ,2     ,2019/09/16 00:00:00+00,1659,2019/09/15 00:00:00+00,2019/09/16 16:59:00+00,2100,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,16642,-93.23647,44.98076,-10379036.7412,5618494.1593,Marcy Holmes,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9643
-10382968.892,5617959.0665,0006XX NICOLLET MALL,MP2019281088        ,1     ,2019/09/16 00:00:00+00,1551,2019/07/29 00:00:00+00,2019/09/16 15:51:00+00,526,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,21933,-93.27179,44.97736,-10382968.892,5617959.0665,Downtown West,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9647
-10381095.8683,5614666.6589,0025XX 14TH AVE S,MP2019281089        ,3     ,2019/09/16 00:00:00+00,1547,2019/09/16 00:00:00+00,2019/09/16 15:47:00+00,1525,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,,-93.25497,44.95644,-10381095.8683,5614666.6589,East Phillips,2019/09/17 00:00:00+00,2022/03/26 07:00:58+00,9648
-10383078.6262,5614381.9817,0026XX 3RD AVE S,MP2019281094        ,5     ,2019/09/16 00:00:00+00,1730,2019/09/14 00:00:00+00,2019/09/16 17:30:00+00,2100,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,20806,-93.27278,44.95463,-10383078.6262,5614381.9817,Whittier,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9649
-10381599.3751,5613395.3827,0010XX LAKE ST E,MP2019281095        ,3     ,2019/09/17 00:00:00+00,736,2019/09/16 00:00:00+00,2019/09/17 07:36:00+00,1531,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,20179,-93.25949,44.94835,-10381599.3751,5613395.3827,Midtown Phillips,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9650
-10380916.9205,5619553.4767,0001XX 4TH ST SE,MP2019281105        ,2     ,2019/09/16 00:00:00+00,2110,2019/09/16 00:00:00+00,2019/09/16 21:10:00+00,1538,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,17985,-93.25336,44.98749,-10380916.9205,5619553.4767,Marcy Holmes,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9651
-10381820.7343,5616959.7938,0008XX 8TH ST S,MP2019281108        ,1     ,2019/09/18 00:00:00+00,2354,2019/09/16 00:00:00+00,2019/09/18 23:54:00+00,1540,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/19 00:00:00+00,18919,-93.26148,44.97101,-10381820.7343,5616959.7938,Elliot Park,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9652
-10381882.9233,5613395.1786,0008XX LAKE ST E,MP2019281110        ,3     ,2019/09/16 00:00:00+00,1609,2019/09/13 00:00:00+00,2019/09/16 16:09:00+00,2000,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,19111,-93.26204,44.94835,-10381882.9233,5613395.1786,Powderhorn Park,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9653
-10384916.4484,5624010.3428,0033XX ALDRICH AVE N,MP2019281131        ,4     ,2019/09/16 00:00:00+00,1811,2019/09/15 00:00:00+00,2019/09/16 18:11:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,18239,-93.28929,45.0158,-10384916.4484,5624010.3428,McKinley,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9654
-10384578.5187,5619319.9394,0007XX 7TH ST N,MP2019281179        ,1     ,2019/09/16 00:00:00+00,1831,2019/09/16 00:00:00+00,2019/09/16 18:31:00+00,1600,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,15032,-93.28625,44.98601,-10384578.5187,5619319.9394,North Loop,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9655
-10379371.2786,5613396.8675,0022XX LAKE ST E,MP2019281225        ,3     ,2019/09/16 00:00:00+00,1846,2019/09/16 00:00:00+00,2019/09/16 18:46:00+00,1600,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,19113,-93.23947,44.94836,-10379371.2786,5613396.8675,Corcoran,2019/09/30 00:00:00+00,2022/03/17 09:10:31+00,9660
-10382944.3039,5613529.8307,0029XX CLINTON AVE,MP2019281251        ,3     ,2019/09/16 00:00:00+00,1753,2019/09/16 00:00:00+00,2019/09/16 17:53:00+00,1750,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,17058,-93.27157,44.94921,-10382944.3039,5613529.8307,Phillips West,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9661
-10382928.4871,5610734.1062,0039XX CLINTON AVE,MP2019281299        ,3     ,2019/09/16 00:00:00+00,1958,2019/09/16 00:00:00+00,2019/09/16 19:58:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,11664,-93.27143,44.93143,-10382928.4871,5610734.1062,Bryant,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9662
-10378889.0961,5613397.3273,0025XX LAKE ST E,MP2019281341        ,3     ,2019/09/16 00:00:00+00,1938,2019/09/16 00:00:00+00,2019/09/16 19:38:00+00,1903,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,19097,-93.23514,44.94837,-10378889.0961,5613397.3273,Longfellow,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9666
-10384131.7333,5612288.8586,0002XX 34TH ST W,MP2019281355        ,5     ,2019/09/16 00:00:00+00,2039,2019/09/16 00:00:00+00,2019/09/16 20:39:00+00,1820,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,11698,-93.28224,44.94132,-10384131.7333,5612288.8586,Lyndale,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9668
-10384125.3172,5613394.6311,0002XX LAKE ST W,MP2019281417        ,5     ,2019/09/16 00:00:00+00,2256,2019/09/16 00:00:00+00,2019/09/16 22:56:00+00,2039,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,19784,-93.28218,44.94835,-10384125.3172,5613394.6311,Whittier,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9672
-10381536.4839,5616619.602,0010XX 14TH ST E,MP2019281452        ,1     ,2019/09/16 00:00:00+00,2138,2019/09/16 00:00:00+00,2019/09/16 21:38:00+00,2030,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,20572,-93.25892,44.96885,-10381536.4839,5616619.602,Elliot Park,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9673
-10381593.1758,5616825.067,0010XX 8TH ST S,MP2019281456        ,1     ,2019/09/16 00:00:00+00,2238,2019/09/16 00:00:00+00,2019/09/16 22:38:00+00,1905,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,20019,-93.25943,44.97016,-10381593.1758,5616825.067,Elliot Park,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9674
-10381595.8143,5613959.4099,0010XX 28TH ST E,MP2019281757        ,3     ,2019/09/17 00:00:00+00,757,2019/09/16 00:00:00+00,2019/09/17 07:57:00+00,1159,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,21910,-93.25946,44.95194,-10381595.8143,5613959.4099,Midtown Phillips,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9681
-10384352.1134,5614665.0725,0025XX GRAND AVE S,MP2019281774        ,5     ,2019/09/17 00:00:00+00,812,2019/09/16 00:00:00+00,2019/09/17 08:12:00+00,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,16538,-93.28422,44.95643,-10384352.1134,5614665.0725,Whittier,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9682
-10382396.7337,5617201.8149,0008XX 5TH AVE S,MP2019281789        ,1     ,2019/09/17 00:00:00+00,804,2019/09/16 00:00:00+00,2019/09/17 08:04:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,16979,-93.26665,44.97255,-10382396.7337,5617201.8149,Downtown West,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9683
-10380180.5094,5617462.9124,0014XX 2ND ST S,MP2019281862        ,1     ,2019/09/17 00:00:00+00,1018,2019/09/17 00:00:00+00,2019/09/17 10:18:00+00,400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,21584,-93.24674,44.97421,-10380180.5094,5617462.9124,Cedar Riverside,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9687
-10384777.9651,5614383.0134,0026XX LYNDALE AVE S,MP2019281866        ,5     ,2019/09/17 00:00:00+00,1250,2019/09/16 00:00:00+00,2019/09/17 12:50:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/18 00:00:00+00,16678,-93.28804,44.95463,-10384777.9651,5614383.0134,Whittier,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9689
-10387786.8145,5609032.9479,0045XX UPTON AVE S,MP2019281914        ,5     ,2019/09/17 00:00:00+00,1147,2019/09/17 00:00:00+00,2019/09/17 11:47:00+00,1040,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,19686,-93.31507,44.92061,-10387786.8145,5609032.9479,Linden Hills,2019/09/17 00:00:00+00,2022/03/17 09:10:31+00,9696
-10380105.6984,5611865.3531,0035XX LONGFELLOW AVE,MP2019281968        ,3     ,2019/09/17 00:00:00+00,1334,2019/09/14 00:00:00+00,2019/09/17 13:34:00+00,1700,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,12312,-93.24607,44.93863,-10380105.6984,5611865.3531,Corcoran,2019/09/24 00:00:00+00,2022/03/17 09:10:31+00,9698
-10379371.2786,5613396.8675,0022XX LAKE ST E,MP2019282047        ,3     ,2019/09/17 00:00:00+00,1427,2019/09/16 00:00:00+00,2019/09/17 14:27:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,19113,-93.23947,44.94836,-10379371.2786,5613396.8675,Corcoran,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9701
-10379970.6383,5612969.2872,0031XX 19TH AVE S,MP2019282058        ,3     ,2019/09/17 00:00:00+00,1315,2019/09/17 00:00:00+00,2019/09/17 13:15:00+00,1135,THEFT   ,OTHER THEFT                   ,07 ,2019/09/17 00:00:00+00,13244,-93.24486,44.94565,-10379970.6383,5612969.2872,Corcoran,2019/09/26 00:00:00+00,2022/03/17 09:10:31+00,9702
-10378899.3122,5623030.8074,0017XX 22ND AVE NE,MP2019282103        ,2     ,2019/09/17 00:00:00+00,1430,2019/09/17 00:00:00+00,2019/09/17 14:30:00+00,30,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/17 00:00:00+00,20842,-93.23523,45.00958,-10378899.3122,5623030.8074,Windom Park,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9704
-10380808.6585,5610442.9271,0040XX BLOOMINGTON AVE,MP2019282116        ,3     ,2019/09/17 00:00:00+00,1407,2019/09/17 00:00:00+00,2019/09/17 14:07:00+00,1310,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,11973,-93.25239,44.92958,-10380808.6585,5610442.9271,Bancroft,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9705
-10384483.3016,5626008.011,0040XX WASHINGTON AVE N,MP2019282134        ,4     ,2019/09/17 00:00:00+00,1341,2019/09/01 00:00:00+00,2019/09/17 13:41:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,23149,-93.2854,45.02849,-10384483.3016,5626008.011,Camden Industrial,2021/02/24 00:00:00+00,2022/03/17 09:10:31+00,9706
-10384949.9599,5609295.009,0044XX ALDRICH AVE S,MP2019282174        ,5     ,2019/09/17 00:00:00+00,1503,2019/09/17 00:00:00+00,2019/09/17 15:03:00+00,1350,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/18 00:00:00+00,21817,-93.28959,44.92228,-10384949.9599,5609295.009,East Harriet,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9707
-10380526.6398,5609316.0793,0044XX 17TH AVE S,MP2019282262        ,3     ,2019/09/17 00:00:00+00,1610,2019/09/07 00:00:00+00,2019/09/17 16:10:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,19468,-93.24985,44.92241,-10380526.6398,5609316.0793,Northrop,2019/09/24 00:00:00+00,2022/03/17 09:10:31+00,9711
-10387036.1828,5618275.9729,0002XX PENN AVE N,MP2019282434        ,4     ,2019/09/17 00:00:00+00,1840,2019/09/03 00:00:00+00,2019/09/17 18:40:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,15738,-93.30833,44.97938,-10387036.1828,5618275.9729,Harrison,2021/02/24 00:00:00+00,2022/03/17 09:10:31+00,9718
-10383891.6178,5616230.0087,0001XX OAK GROVE ST,MP2019282501        ,1     ,2019/09/17 00:00:00+00,1930,2019/09/17 00:00:00+00,2019/09/17 19:30:00+00,630,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/18 00:00:00+00,15056,-93.28008,44.96637,-10383891.6178,5616230.0087,Loring Park,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9720
-10384720.0801,5612286.7812,0006XX 34TH ST W,MP2019282518        ,5     ,2019/09/17 00:00:00+00,1844,2019/09/17 00:00:00+00,2019/09/17 18:44:00+00,1330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/18 00:00:00+00,11702,-93.28752,44.94131,-10384720.0801,5612286.7812,Lyndale,2019/09/30 00:00:00+00,2022/03/17 09:10:31+00,9723
-10385645.4035,5614724.1544,0025XX HENNEPIN AVE,MP2019282528        ,5     ,2019/09/17 00:00:00+00,2149,2019/09/17 00:00:00+00,2019/09/17 21:49:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/18 00:00:00+00,14461,-93.29584,44.9568,-10385645.4035,5614724.1544,Lowry Hill East,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9724
-10381599.3751,5613395.3827,0010XX LAKE ST E,MP2019282610        ,3     ,2019/09/17 00:00:00+00,2245,2019/09/17 00:00:00+00,2019/09/17 22:45:00+00,1955,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,20179,-93.25949,44.94835,-10381599.3751,5613395.3827,Midtown Phillips,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9728
-10382701.3474,5618417.6532,0003XX NICOLLET MALL,MP2019282644        ,1     ,2019/09/17 00:00:00+00,2150,2019/09/17 00:00:00+00,2019/09/17 21:50:00+00,1757,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,21735,-93.26939,44.98028,-10382701.3474,5618417.6532,Downtown West,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9730
-10382228.5985,5614382.6956,0026XX PARK AVE,MP2019282826        ,3     ,2019/09/18 00:00:00+00,55,2019/09/17 00:00:00+00,2019/09/18 00:55:00+00,2315,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,16413,-93.26514,44.95463,-10382228.5985,5614382.6956,Phillips West,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9737
-10385053.6485,5622879.3537,0028XX BRYANT AVE N,MP2019282875        ,4     ,2019/09/18 00:00:00+00,22,2019/09/17 00:00:00+00,2019/09/18 00:22:00+00,2330,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,21164,-93.29052,45.00862,-10385053.6485,5622879.3537,Hawthorne,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9739
-10383722.9482,5616440.71,0009XX 15TH ST W,MP2019283026        ,1     ,2019/09/18 00:00:00+00,423,2019/09/18 00:00:00+00,2019/09/18 04:23:00+00,300,THEFT   ,OTHER THEFT                   ,07 ,2019/09/18 00:00:00+00,18749,-93.27857,44.96771,-10383722.9482,5616440.71,Loring Park,2019/09/18 00:00:00+00,2022/03/17 09:10:31+00,9743
-10376177.6453,5613393.0298,0043XX LAKE ST E,MP2019283114        ,3     ,2019/09/18 00:00:00+00,831,2019/09/18 00:00:00+00,2019/09/18 08:31:00+00,646,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/19 00:00:00+00,14494,-93.21078,44.94834,-10376177.6453,5613393.0298,Cooper,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9749
-10384055.4162,5617271.3494,0013XX HARMON PL,MP2019283159        ,1     ,2019/09/18 00:00:00+00,1220,2019/09/16 00:00:00+00,2019/09/18 12:20:00+00,1130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/19 00:00:00+00,17269,-93.28155,44.97299,-10384055.4162,5617271.3494,Loring Park,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9754
-10380753.9805,5626622.3613,0008XX COLUMBIA PKWY,MP2019283200        ,2     ,2019/09/18 00:00:00+00,930,2019/08/24 00:00:00+00,2019/09/18 09:30:00+00,1600,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,18447,-93.25189,45.03239,-10380753.9805,5626622.3613,Columbia Park,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9758
-10376678.1782,5613821.0003,0028XX 40TH AVE S,MP2019283222        ,3     ,2019/09/18 00:00:00+00,1023,2019/09/17 00:00:00+00,2019/09/18 10:23:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/19 00:00:00+00,11875,-93.21528,44.95106,-10376678.1782,5613821.0003,Cooper,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9761
-10386331.1092,5616004.7027,0018XX KNOX AVE S,MP2019283238        ,5     ,2019/09/18 00:00:00+00,1038,2019/09/18 00:00:00+00,2019/09/18 10:38:00+00,5,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/09/19 00:00:00+00,17947,-93.30199,44.96494,-10386331.1092,5616004.7027,Lowry Hill,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9762
-10379001.6434,5616010.1458,0008XX 25TH AVE S,MP2019283404        ,1     ,2019/09/18 00:00:00+00,1246,2019/09/18 00:00:00+00,2019/09/18 12:46:00+00,1205,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,15085,-93.23615,44.96498,-10379001.6434,5616010.1458,Cedar Riverside,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9772
-10385793.6482,5621217.5612,0018XX GIRARD AVE N,MP2019283591        ,4     ,2019/09/20 00:00:00+00,654,2019/09/16 00:00:00+00,2019/09/20 06:54:00+00,236,THEFT   ,OTHER THEFT                   ,07 ,2019/09/20 00:00:00+00,14765,-93.29717,44.99806,-10385793.6482,5621217.5612,Near - North,2019/09/20 00:00:00+00,2022/03/17 09:10:31+00,9780
-10383651.9376,5612992.0396,0031XX NICOLLET AVE,MP2019283615        ,5     ,2019/09/18 00:00:00+00,1641,2019/08/24 00:00:00+00,2019/09/18 16:41:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/09/19 00:00:00+00,11371,-93.27793,44.94579,-10383651.9376,5612992.0396,Lyndale,2019/09/19 00:00:00+00,2022/03/17 09:10:31+00,9782
