X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10381101.1481,5612684.0039,0032XX 14TH AVE S,MP2018168011        ,3     ,2018/11/03 00:00:00+00,837,2018/11/03 00:00:00+00,2018/11/03 08:37:00+00,0,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/11/03 00:00:00+00,11604,-93.25501,44.94383,-10381101.1481,5612684.0039,Powderhorn Park,2018/11/03 00:00:00+00,2022/03/17 09:10:30+00,2
-10382958.0679,5622786.6714,0021XX MARSHALL ST NE,MP201818293007      ,2     ,2018/08/30 00:00:00+00,2118,2018/08/30 00:00:00+00,2018/08/30 21:18:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/31 00:00:00+00,15276,-93.27169,45.00803,-10382958.0679,5622786.6714,Bottineau,2018/08/31 00:00:00+00,2022/03/17 09:10:30+00,4
-10383615.026,5619658.7611,0007XX WASHINGTON AVE N,MP201818399499      ,1     ,2018/12/04 00:00:00+00,2000,2018/12/03 00:00:00+00,2018/12/04 20:00:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/12/05 00:00:00+00,14827,-93.2776,44.98816,-10383615.026,5619658.7611,North Loop,2018/12/06 00:00:00+00,2022/03/17 09:10:30+00,5
-10387683.1388,5611234.2196,0037XX THOMAS AVE S,MP2018185135        ,5     ,2018/06/05 00:00:00+00,1920,2018/06/05 00:00:00+00,2018/06/05 19:20:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/05 00:00:00+00,20364,-93.31414,44.93461,-10387683.1388,5611234.2196,Linden Hills,2018/06/05 00:00:00+00,2022/03/17 09:10:30+00,25
-10381500.9783,5620751.8099,0004XX 6TH AVE NE,MP2018185746        ,2     ,2018/06/06 00:00:00+00,623,2018/06/05 00:00:00+00,2018/06/06 06:23:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/07 00:00:00+00,17550,-93.25861,44.99511,-10381500.9783,5620751.8099,St. Anthony West,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,37
-10385067.2154,5626315.6721,0041XX BRYANT AVE N,MP2018185830        ,4     ,2018/06/06 00:00:00+00,923,2018/06/05 00:00:00+00,2018/06/06 09:23:00+00,1100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/14 00:00:00+00,22757,-93.29064,45.03044,-10385067.2154,5626315.6721,Webber - Camden,2018/06/21 00:00:00+00,2022/03/17 09:10:30+00,43
-10384342.7287,5623583.1358,0003XX LOWRY AVE N,MP2018186256        ,4     ,2018/06/06 00:00:00+00,2137,2018/06/05 00:00:00+00,2018/06/06 21:37:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/07 00:00:00+00,14883,-93.28413,45.01309,-10384342.7287,5623583.1358,Hawthorne,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,53
-10379000.7175,5616408.7031,0025XX 6TH ST S,MP2018186318        ,1     ,2018/06/06 00:00:00+00,1732,2018/06/06 00:00:00+00,2018/06/06 17:32:00+00,1617,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/08 00:00:00+00,,-93.23614,44.96751,-10379000.7175,5616408.7031,Cedar Riverside,2018/06/08 00:00:00+00,2022/03/26 07:00:58+00,58
-10382815.9541,5619569.7274,0002XX 4TH AVE N,MP2018186649        ,1     ,2018/06/06 00:00:00+00,2212,2018/06/06 00:00:00+00,2018/06/06 22:12:00+00,2036,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/07 00:00:00+00,19845,-93.27042,44.9876,-10382815.9541,5619569.7274,North Loop,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,65
-10383884.7512,5605102.0018,0001XX 59TH ST W,MP2018187269        ,5     ,2018/06/07 00:00:00+00,1050,2018/06/06 00:00:00+00,2018/06/07 10:50:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/08 00:00:00+00,12858,-93.28002,44.8956,-10383884.7512,5605102.0018,Windom,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,77
-10375657.0451,5608373.3896,0049XX 46TH AVE S,MP2018187540        ,3     ,2018/06/07 00:00:00+00,1407,2018/06/05 00:00:00+00,2018/06/07 14:07:00+00,1100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/08 00:00:00+00,,-93.20611,44.91642,-10375657.0451,5608373.3896,Hiawatha,2018/06/08 00:00:00+00,2022/03/26 07:00:58+00,82
-10378662.0064,5618079.7531,0016XX UNIVERSITY AVE SE,MP2018187887        ,2     ,2018/06/07 00:00:00+00,2105,2018/06/06 00:00:00+00,2018/06/07 21:05:00+00,2330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/08 00:00:00+00,16894,-93.2331,44.97813,-10378662.0064,5618079.7531,University of Minnesota,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,91
-10386327.4344,5619679.9656,0010XX KNOX AVE N,MP2018188416        ,4     ,2018/06/08 00:00:00+00,448,2018/06/08 00:00:00+00,2018/06/08 04:48:00+00,100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/17 00:00:00+00,,-93.30196,44.9883,-10386327.4344,5619679.9656,Near - North,2018/06/17 00:00:00+00,2022/03/26 07:00:58+00,100
-10387307.3698,5621757.8181,0022XX RUSSELL AVE N,MP2018188749        ,4     ,2018/06/08 00:00:00+00,1707,2018/06/08 00:00:00+00,2018/06/08 17:07:00+00,700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/14 00:00:00+00,,-93.31076,45.0015,-10387307.3698,5621757.8181,Jordan,2018/06/14 00:00:00+00,2022/03/26 07:00:58+00,122
-10385404.2207,5613482.2235,0011XX LAGOON AVE,MP2018189029        ,5     ,2018/06/08 00:00:00+00,1759,2018/06/06 00:00:00+00,2018/06/08 17:59:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/09 00:00:00+00,19777,-93.29367,44.94891,-10385404.2207,5613482.2235,Lowry Hill East,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,129
-10382787.2134,5611586.9904,0036XX 4TH AVE S,MP2018189097        ,3     ,2018/06/08 00:00:00+00,1950,2018/06/08 00:00:00+00,2018/06/08 19:50:00+00,1420,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/08 00:00:00+00,12373,-93.27016,44.93686,-10382787.2134,5611586.9904,Central,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,131
-10380577.9625,5616626.5499,0015XX 6TH ST S,MP2018189221        ,1     ,2018/06/11 00:00:00+00,1846,2018/06/08 00:00:00+00,2018/06/11 18:46:00+00,1950,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/11 00:00:00+00,,-93.25031,44.96889,-10380577.9625,5616626.5499,Cedar Riverside,2018/06/11 00:00:00+00,2022/03/26 07:00:58+00,135
-10375442.1559,5606803.0491,0053XX MINNEHAHA AVE,MP2018189263        ,3     ,2018/06/08 00:00:00+00,2001,2018/06/08 00:00:00+00,2018/06/08 20:01:00+00,1721,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,16263,-93.20418,44.90643,-10375442.1559,5606803.0491,Minnehaha,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,136
-10380237.3113,5616638.5011,0004XX CEDAR AVE S,MP2018189269        ,1     ,2018/06/09 00:00:00+00,331,2018/06/08 00:00:00+00,2018/06/09 03:31:00+00,2030,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/09 00:00:00+00,14908,-93.24725,44.96897,-10380237.3113,5616638.5011,Cedar Riverside,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,137
-10382996.9832,5617043.1052,0002XX 11TH ST S,MP2018189279        ,1     ,2018/06/08 00:00:00+00,2344,2018/06/08 00:00:00+00,2018/06/08 23:44:00+00,1738,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/09 00:00:00+00,17354,-93.27204,44.97154,-10382996.9832,5617043.1052,Downtown West,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,138
-10376242.1438,5608063.6088,0049XX SOUTH MINNEHAHA PARK DR,MP2018189314        ,3     ,2018/06/08 00:00:00+00,2257,2018/06/08 00:00:00+00,2018/06/08 22:57:00+00,2003,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,17786,-93.21136,44.91445,-10376242.1438,5608063.6088,Hiawatha,2018/08/21 00:00:00+00,2022/03/17 09:10:30+00,140
-10384665.6442,5609011.8236,0045XX GARFIELD AVE,MP2018189432        ,5     ,2018/06/09 00:00:00+00,25,2018/06/07 00:00:00+00,2018/06/09 00:25:00+00,600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,18476,-93.28703,44.92048,-10384665.6442,5609011.8236,King Field,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,142
-10388361.93,5612445.0082,0032XX WEST LAKE CALHOUN PKWY,MP2018189464        ,5     ,2018/06/09 00:00:00+00,208,2018/06/08 00:00:00+00,2018/06/09 02:08:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,,-93.32024,44.94231,-10388361.93,5612445.0082,West Maka Ska,2018/06/09 00:00:00+00,2022/03/26 07:00:58+00,145
-10387741.3102,5613963.3396,0027XX 28TH ST W,MP2018189471        ,5     ,2018/06/09 00:00:00+00,131,2018/06/08 00:00:00+00,2018/06/09 01:31:00+00,2220,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,,-93.31466,44.95197,-10387741.3102,5613963.3396,Cedar - Isles - Dean,2018/10/12 00:00:00+00,2022/03/26 07:00:58+00,146
-10385721.9351,5614583.6257,0025XX HENNEPIN AVE,MP2018189688        ,5     ,2018/06/09 00:00:00+00,206,2018/06/08 00:00:00+00,2018/06/09 02:06:00+00,2345,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,21961,-93.29652,44.95591,-10385721.9351,5614583.6257,East Isles,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,153
-10383179.7907,5617255.2102,0010XX MARQUETTE AVE,MP2018189895        ,1     ,2018/06/09 00:00:00+00,1031,2018/06/08 00:00:00+00,2018/06/09 10:31:00+00,1415,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,17096,-93.27369,44.97289,-10383179.7907,5617255.2102,Downtown West,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,163
-10382035.9943,5616675.2098,0008XX 10TH ST S,MP2018189949        ,1     ,2018/06/09 00:00:00+00,1151,2018/06/08 00:00:00+00,2018/06/09 11:51:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/09 00:00:00+00,16816,-93.26341,44.9692,-10382035.9943,5616675.2098,Elliot Park,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,164
-10382639.4968,5611019.7501,0038XX 5TH AVE S,MP2018190007        ,3     ,2018/06/09 00:00:00+00,1403,2018/06/09 00:00:00+00,2018/06/09 14:03:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/10 00:00:00+00,11659,-93.26883,44.93325,-10382639.4968,5611019.7501,Bryant,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,169
-10387597.0021,5624886.8805,0036XX THOMAS AVE N,MP2018190079        ,4     ,2018/06/09 00:00:00+00,1412,2018/06/08 00:00:00+00,2018/06/09 14:12:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,18904,-93.31337,45.02137,-10387597.0021,5624886.8805,Cleveland,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,172
-10387741.3102,5613963.3396,0027XX 28TH ST W,MP2018190328        ,5     ,2018/06/09 00:00:00+00,1844,2018/06/09 00:00:00+00,2018/06/09 18:44:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,,-93.31466,44.95197,-10387741.3102,5613963.3396,Cedar - Isles - Dean,2018/06/10 00:00:00+00,2022/03/26 07:00:58+00,183
-10383642.8907,5614949.0485,0024XX NICOLLET AVE,MP2018190360        ,5     ,2018/06/09 00:00:00+00,2101,2018/06/09 00:00:00+00,2018/06/09 21:01:00+00,1908,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,16207,-93.27785,44.95823,-10383642.8907,5614949.0485,Whittier,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,184
-10381453.3792,5616551.3284,0014XX 11TH AVE S,MP2018190388        ,1     ,2018/06/09 00:00:00+00,1937,2018/06/09 00:00:00+00,2018/06/09 19:37:00+00,1925,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/11 00:00:00+00,19050,-93.25818,44.96842,-10381453.3792,5616551.3284,Elliot Park,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,186
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2018190528        ,1     ,2018/06/10 00:00:00+00,49,2018/06/09 00:00:00+00,2018/06/10 00:49:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,25845,-93.27499,44.96976,-10383325.3499,5616762.3157,Loring Park,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,188
-10383644.3348,5614664.6019,0025XX NICOLLET AVE,MP2018190706        ,5     ,2018/06/10 00:00:00+00,147,2018/06/09 00:00:00+00,2018/06/10 01:47:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,17961,-93.27786,44.95642,-10383644.3348,5614664.6019,Whittier,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,192
-10382234.8151,5613676.7113,0028XX PARK AVE,MP2018190903        ,3     ,2018/06/10 00:00:00+00,245,2018/06/09 00:00:00+00,2018/06/10 02:45:00+00,2359,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/10 00:00:00+00,16417,-93.2652,44.95014,-10382234.8151,5613676.7113,Phillips West,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,195
-10377884.2617,5615381.0489,0031XX 22ND ST E,MP2018191068        ,3     ,2018/06/10 00:00:00+00,925,2018/06/09 00:00:00+00,2018/06/10 09:25:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,,-93.22612,44.96098,-10377884.2617,5615381.0489,Seward,2018/06/10 00:00:00+00,2022/03/26 07:00:58+00,202
-10387359.1731,5607596.0122,0050XX RUSSELL AVE S,MP2018191123        ,5     ,2018/06/10 00:00:00+00,1316,2018/06/09 00:00:00+00,2018/06/10 13:16:00+00,2315,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,21381,-93.31123,44.91147,-10387359.1731,5607596.0122,Fulton,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,206
-10381600.2481,5619544.3104,0009XX MAIN ST NE,MP2018191164        ,2     ,2018/06/10 00:00:00+00,1313,2018/06/10 00:00:00+00,2018/06/10 13:13:00+00,1130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,,-93.2595,44.98743,-10381600.2481,5619544.3104,Nicollet Island - East Bank,2018/06/10 00:00:00+00,2022/03/26 07:00:58+00,207
-10379767.2205,5622925.9699,0011XX 20TH AVE NE,MP2018191210        ,2     ,2018/06/10 00:00:00+00,900,2018/06/08 00:00:00+00,2018/06/10 09:00:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/10 00:00:00+00,21045,-93.24303,45.00892,-10379767.2205,5622925.9699,Windom Park,2018/10/15 00:00:00+00,2022/03/17 09:10:30+00,208
-10379394.8689,5623740.2711,0025XX BUCHANAN ST NE,MP2018191229        ,2     ,2018/06/10 00:00:00+00,1345,2018/06/10 00:00:00+00,2018/06/10 13:45:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/10 00:00:00+00,21756,-93.23969,45.01409,-10379394.8689,5623740.2711,Audubon Park,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,210
-10376242.1438,5608063.6088,0049XX SOUTH MINNEHAHA PARK DR,MP2018191550        ,3     ,2018/06/10 00:00:00+00,2202,2018/06/10 00:00:00+00,2018/06/10 22:02:00+00,1642,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,17786,-93.21136,44.91445,-10376242.1438,5608063.6088,Hiawatha,2018/08/21 00:00:00+00,2022/03/17 09:10:30+00,220
-10376242.1438,5608063.6088,0049XX SOUTH MINNEHAHA PARK DR,MP2018191560        ,3     ,2018/06/10 00:00:00+00,2227,2018/06/10 00:00:00+00,2018/06/10 22:27:00+00,1945,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,17786,-93.21136,44.91445,-10376242.1438,5608063.6088,Hiawatha,2018/11/27 00:00:00+00,2022/03/17 09:10:30+00,221
-10387894.7885,5625743.6607,0039XX VINCENT AVE N,MP2018191934        ,4     ,2018/06/11 00:00:00+00,425,2018/06/11 00:00:00+00,2018/06/11 04:25:00+00,425,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,,-93.31604,45.02681,-10387894.7885,5625743.6607,Victory,2018/06/12 00:00:00+00,2022/03/26 07:00:58+00,232
-10378016.5589,5610872.8288,0038XX HIAWATHA AVE,MP2018191960        ,3     ,2018/06/11 00:00:00+00,927,2018/06/10 00:00:00+00,2018/06/11 09:27:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,13503,-93.2273,44.93231,-10378016.5589,5610872.8288,Howe,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,236
-10387593.8147,5620617.4245,0014XX THOMAS AVE N,MP2018191981        ,4     ,2018/06/11 00:00:00+00,820,2018/06/11 00:00:00+00,2018/06/11 08:20:00+00,720,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/11 00:00:00+00,14778,-93.31334,44.99425,-10387593.8147,5620617.4245,Willard - Hay,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,237
-10382505.9538,5612155.8661,0034XX PORTLAND AVE,MP2018192129        ,3     ,2018/06/11 00:00:00+00,1211,2018/06/10 00:00:00+00,2018/06/11 12:11:00+00,830,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/11 00:00:00+00,13455,-93.26763,44.94047,-10382505.9538,5612155.8661,Central,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,244
-10383369.6141,5618499.972,0005XX 2ND AVE N,MP2018192147        ,1     ,2018/06/11 00:00:00+00,1246,2018/06/11 00:00:00+00,2018/06/11 12:46:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/11 00:00:00+00,22699,-93.27539,44.9808,-10383369.6141,5618499.972,Downtown West,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,245
-10381691.7864,5619266.4491,0004XX MERRIAM ST,MP2018192227        ,2     ,2018/06/11 00:00:00+00,1300,2018/06/10 00:00:00+00,2018/06/11 13:00:00+00,1109,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/13 00:00:00+00,16732,-93.26032,44.98567,-10381691.7864,5619266.4491,Nicollet Island - East Bank,2018/06/13 00:00:00+00,2022/03/17 09:10:30+00,247
-10385126.5464,5616557.1116,0003XX GROVELAND TERR,MP2018192442        ,5     ,2018/06/11 00:00:00+00,1613,2018/06/10 00:00:00+00,2018/06/11 16:13:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,15047,-93.29117,44.96845,-10385126.5464,5616557.1116,Lowry Hill,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,255
-10386539.4781,5618500.7014,0018XX GLENWOOD AVE,MP2018192533        ,4     ,2018/06/11 00:00:00+00,1948,2018/06/11 00:00:00+00,2018/06/11 19:48:00+00,1630,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/11 00:00:00+00,15740,-93.30387,44.9808,-10386539.4781,5618500.7014,Harrison,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,261
-10385645.4035,5614724.1544,0025XX HENNEPIN AVE,MP2018193077        ,5     ,2018/06/12 00:00:00+00,405,2018/06/12 00:00:00+00,2018/06/12 04:05:00+00,340,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/14 00:00:00+00,14461,-93.29584,44.9568,-10385645.4035,5614724.1544,Lowry Hill East,2018/06/14 00:00:00+00,2022/03/17 09:10:30+00,275
-10385064.7033,5614100.9244,0027XX BRYANT AVE S,MP2018193136        ,5     ,2018/06/12 00:00:00+00,738,2018/06/11 00:00:00+00,2018/06/12 07:38:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,16073,-93.29062,44.95284,-10385064.7033,5614100.9244,Lowry Hill East,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,279
-10385016.499,5628863.4587,0050XX ALDRICH AVE N,MP2018193178        ,4     ,2018/06/12 00:00:00+00,751,2018/06/11 00:00:00+00,2018/06/12 07:51:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,10105,-93.29019,45.04661,-10385016.499,5628863.4587,Lind - Bohanon,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,281
-10384729.5086,5628658.0641,0049XX 6TH ST N,MP2018193181        ,4     ,2018/06/12 00:00:00+00,816,2018/06/11 00:00:00+00,2018/06/12 08:16:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/13 00:00:00+00,10108,-93.28761,45.04531,-10384729.5086,5628658.0641,Lind - Bohanon,2018/06/14 00:00:00+00,2022/03/17 09:10:30+00,282
-10388063.1667,5607037.8567,0052XX WASHBURN AVE S,MP2018193221        ,5     ,2018/06/12 00:00:00+00,1022,2018/06/11 00:00:00+00,2018/06/12 10:22:00+00,2020,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,12841,-93.31755,44.90792,-10388063.1667,5607037.8567,Fulton,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,284
-10385484.8469,5614896.1405,0024XX EMERSON AVE S,MP2018193326        ,5     ,2018/06/12 00:00:00+00,1301,2018/06/11 00:00:00+00,2018/06/12 13:01:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/12 00:00:00+00,21964,-93.29439,44.9579,-10385484.8469,5614896.1405,Lowry Hill East,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,289
-10388046.1835,5626312.9243,0041XX WASHBURN AVE N,MP2018193429        ,4     ,2018/06/12 00:00:00+00,1336,2018/06/11 00:00:00+00,2018/06/12 13:36:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,18908,-93.3174,45.03042,-10388046.1835,5626312.9243,Victory,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,291
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2018193646        ,1     ,2018/06/12 00:00:00+00,1926,2018/06/12 00:00:00+00,2018/06/12 19:26:00+00,1411,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/12 00:00:00+00,,-93.27499,44.96976,-10383325.3499,5616762.3157,Downtown West,2018/06/12 00:00:00+00,2022/03/26 07:00:58+00,295
-10379923.2281,5618789.4594,0008XX UNIVERSITY AVE SE,MP2018193743        ,2     ,2018/06/12 00:00:00+00,2113,2018/06/11 00:00:00+00,2018/06/12 21:13:00+00,2030,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/13 00:00:00+00,20968,-93.24443,44.98264,-10379923.2281,5618789.4594,Marcy Holmes,2018/06/13 00:00:00+00,2022/03/17 09:10:30+00,297
-10380252.5084,5613813.0864,0028XX CEDAR AVE S,MP2018194179        ,3     ,2018/06/12 00:00:00+00,2355,2018/06/12 00:00:00+00,2018/06/12 23:55:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/13 00:00:00+00,,-93.24739,44.95101,-10380252.5084,5613813.0864,East Phillips,2018/06/13 00:00:00+00,2022/03/26 07:00:58+00,307
-10379181.976,5624169.1563,0015XX 27TH AVE NE,MP2018194191        ,2     ,2018/06/12 00:00:00+00,2321,2018/06/12 00:00:00+00,2018/06/12 23:21:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/13 00:00:00+00,10150,-93.23777,45.01681,-10379181.976,5624169.1563,Audubon Park,2018/06/13 00:00:00+00,2022/03/17 09:10:30+00,308
-10376539.8293,5610749.0422,0039XX 41ST AVE S,MP2018194557        ,3     ,2018/06/13 00:00:00+00,840,2018/06/12 00:00:00+00,2018/06/13 08:40:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/22 00:00:00+00,20895,-93.21404,44.93153,-10376539.8293,5610749.0422,Howe,2018/08/24 00:00:00+00,2022/03/17 09:10:30+00,315
-10386775.025,5626940.7715,0043XX NEWTON AVE N,MP2018194578        ,4     ,2018/06/13 00:00:00+00,730,2018/06/12 00:00:00+00,2018/06/13 07:30:00+00,600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/13 00:00:00+00,19639,-93.30598,45.03441,-10386775.025,5626940.7715,Webber - Camden,2018/06/13 00:00:00+00,2022/03/17 09:10:30+00,316
-10380666.7386,5615231.703,0022XX 16TH AVE S,MP2018194785        ,3     ,2018/06/13 00:00:00+00,1314,2018/06/12 00:00:00+00,2018/06/13 13:14:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/13 00:00:00+00,21466,-93.25111,44.96003,-10380666.7386,5615231.703,Ventura Village,2018/06/13 00:00:00+00,2022/03/17 09:10:30+00,323
-10380525.7384,5615231.8288,0022XX 17TH AVE S,MP2018194962        ,3     ,2018/06/13 00:00:00+00,1701,2018/06/12 00:00:00+00,2018/06/13 17:01:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/14 00:00:00+00,21480,-93.24984,44.96003,-10380525.7384,5615231.8288,Ventura Village,2018/06/14 00:00:00+00,2022/03/17 09:10:30+00,330
-10380386.0221,5614949.2121,0024XX 18TH AVE S,MP2018194996        ,3     ,2018/06/13 00:00:00+00,1725,2018/06/13 00:00:00+00,2018/06/13 17:25:00+00,300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/13 00:00:00+00,,-93.24859,44.95823,-10380386.0221,5614949.2121,East Phillips,2018/06/13 00:00:00+00,2022/03/26 07:00:58+00,332
-10387044.4255,5615319.8718,0021XX PENN AVE S,MP2018195395        ,5     ,2018/06/13 00:00:00+00,1955,2018/06/13 00:00:00+00,2018/06/13 19:55:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/14 00:00:00+00,,-93.3084,44.96059,-10387044.4255,5615319.8718,Kenwood,2018/06/14 00:00:00+00,2022/03/26 07:00:58+00,342
-10382592.7271,5618778.8502,0002XX HENNEPIN AVE,MP2018195455        ,1     ,2018/06/13 00:00:00+00,2002,2018/06/12 00:00:00+00,2018/06/13 20:02:00+00,2300,AUTOTH  ,,08 ,2018/06/14 00:00:00+00,21314,-93.26841,44.98257,-10382592.7271,5618778.8502,Downtown West,2018/06/14 00:00:00+00,2022/03/17 09:10:30+00,345
